timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Lepele-Nkumpi,Some Secondary,50428,32.5,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsHighestLevelEducations
Census 2022,Municipality,Lepele-Nkumpi,Grade 12/Std10,49991,32.2,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsHighestLevelEducations
Census 2022,Municipality,Lepele-Nkumpi,Higher Education,16858,10.9,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsHighestLevelEducations
Census 2022,Municipality,Lepele-Nkumpi,Other,1096,0.7,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsHighestLevelEducations
Census 2022,Municipality,Molemole,No Schooling,11795,17.0,,,,,Limpopo,Capricorn,Molemole,DsHighestLevelEducations
Census 2022,Municipality,Molemole,Some Primary,5123,7.4,,,,,Limpopo,Capricorn,Molemole,DsHighestLevelEducations
Census 2022,Municipality,Molemole,Completed Primary,2530,3.7,,,,,Limpopo,Capricorn,Molemole,DsHighestLevelEducations
Census 2022,Municipality,Molemole,Some Secondary,22767,32.9,,,,,Limpopo,Capricorn,Molemole,DsHighestLevelEducations
Census 2022,Municipality,Molemole,Grade 12/Std10,20212,29.2,,,,,Limpopo,Capricorn,Molemole,DsHighestLevelEducations
Census 2022,Municipality,Molemole,Higher Education,6282,9.1,,,,,Limpopo,Capricorn,Molemole,DsHighestLevelEducations
Census 2022,Municipality,Molemole,Other,556,0.8,,,,,Limpopo,Capricorn,Molemole,DsHighestLevelEducations
Census 2022,Municipality,Polokwane,No Schooling,32457,6.6,,,,,Limpopo,Capricorn,Polokwane,DsHighestLevelEducations
Census 2022,Municipality,Polokwane,Some Primary,28978,5.9,,,,,Limpopo,Capricorn,Polokwane,DsHighestLevelEducations
Census 2022,Municipality,Polokwane,Completed Primary,13439,2.7,,,,,Limpopo,Capricorn,Polokwane,DsHighestLevelEducations
Census 2022,Municipality,Polokwane,Some Secondary,143402,29.2,,,,,Limpopo,Capricorn,Polokwane,DsHighestLevelEducations
Census 2022,Municipality,Polokwane,Grade 12/Std10,184953,37.7,,,,,Limpopo,Capricorn,Polokwane,DsHighestLevelEducations
Census 2022,Municipality,Polokwane,Higher Education,82691,16.8,,,,,Limpopo,Capricorn,Polokwane,DsHighestLevelEducations
Census 2022,Municipality,Polokwane,Other,5041,1.0,,,,,Limpopo,Capricorn,Polokwane,DsHighestLevelEducations
Census 2022,Municipality,Ba-Phalaborwa,No Schooling,14810,14.3,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsHighestLevelEducations
Census 2022,Municipality,Ba-Phalaborwa,Some Primary,5929,5.7,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsHighestLevelEducations
Census 2022,Municipality,Ba-Phalaborwa,Completed Primary,2815,2.7,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsHighestLevelEducations
Census 2022,Municipality,Ba-Phalaborwa,Some Secondary,31616,30.6,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsHighestLevelEducations
Census 2022,Municipality,Ba-Phalaborwa,Grade 12/Std10,36797,35.6,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsHighestLevelEducations
Census 2022,Municipality,Ba-Phalaborwa,Higher Education,10338,10.0,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsHighestLevelEducations
Census 2022,Municipality,Ba-Phalaborwa,Other,1143,1.1,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsHighestLevelEducations
Census 2022,Municipality,Greater Giyani,No Schooling,36756,22.5,,,,,Limpopo,Mopani,Greater Giyani,DsHighestLevelEducations
Census 2022,Municipality,Greater Giyani,Some Primary,12312,7.5,,,,,Limpopo,Mopani,Greater Giyani,DsHighestLevelEducations
Census 2022,Municipality,Greater Giyani,Completed Primary,5798,3.5,,,,,Limpopo,Mopani,Greater Giyani,DsHighestLevelEducations
Census 2022,Municipality,Greater Giyani,Some Secondary,49943,30.6,,,,,Limpopo,Mopani,Greater Giyani,DsHighestLevelEducations
Census 2022,Municipality,Greater Giyani,Grade 12/Std10,45285,27.7,,,,,Limpopo,Mopani,Greater Giyani,DsHighestLevelEducations
Census 2022,Municipality,Greater Giyani,Higher Education,11942,7.3,,,,,Limpopo,Mopani,Greater Giyani,DsHighestLevelEducations
Census 2022,Municipality,Greater Giyani,Other,1415,0.9,,,,,Limpopo,Mopani,Greater Giyani,DsHighestLevelEducations
Census 2022,Municipality,Greater Letaba,No Schooling,32160,23.7,,,,,Limpopo,Mopani,Greater Letaba,DsHighestLevelEducations
Census 2022,Municipality,Greater Letaba,Some Primary,9912,7.3,,,,,Limpopo,Mopani,Greater Letaba,DsHighestLevelEducations
Census 2022,Municipality,Greater Letaba,Completed Primary,4226,3.1,,,,,Limpopo,Mopani,Greater Letaba,DsHighestLevelEducations
Census 2022,Municipality,Greater Letaba,Some Secondary,45095,33.2,,,,,Limpopo,Mopani,Greater Letaba,DsHighestLevelEducations
Census 2022,Municipality,Greater Letaba,Grade 12/Std10,34559,25.5,,,,,Limpopo,Mopani,Greater Letaba,DsHighestLevelEducations
Census 2022,Municipality,Greater Letaba,Higher Education,8863,6.5,,,,,Limpopo,Mopani,Greater Letaba,DsHighestLevelEducations
Census 2022,Municipality,Greater Letaba,Other,837,0.6,,,,,Limpopo,Mopani,Greater Letaba,DsHighestLevelEducations
Census 2022,Municipality,Greater Tzaneen,No Schooling,42833,16.4,,,,,Limpopo,Mopani,Greater Tzaneen,DsHighestLevelEducations
Census 2022,Municipality,Greater Tzaneen,Some Primary,20628,7.9,,,,,Limpopo,Mopani,Greater Tzaneen,DsHighestLevelEducations
Census 2022,Municipality,Greater Tzaneen,Completed Primary,9074,3.5,,,,,Limpopo,Mopani,Greater Tzaneen,DsHighestLevelEducations
Census 2022,Municipality,Greater Tzaneen,Some Secondary,84077,32.1,,,,,Limpopo,Mopani,Greater Tzaneen,DsHighestLevelEducations
Census 2022,Municipality,Greater Tzaneen,Grade 12/Std10,79924,30.5,,,,,Limpopo,Mopani,Greater Tzaneen,DsHighestLevelEducations
Census 2022,Municipality,Greater Tzaneen,Higher Education,22870,8.7,,,,,Limpopo,Mopani,Greater Tzaneen,DsHighestLevelEducations
Census 2022,Municipality,Greater Tzaneen,Other,2481,0.9,,,,,Limpopo,Mopani,Greater Tzaneen,DsHighestLevelEducations
Census 2022,Municipality,Maruleng,No Schooling,12108,17.5,,,,,Limpopo,Mopani,Maruleng,DsHighestLevelEducations
Census 2022,Municipality,Maruleng,Some Primary,5162,7.5,,,,,Limpopo,Mopani,Maruleng,DsHighestLevelEducations
Census 2022,Municipality,Maruleng,Completed Primary,1881,2.7,,,,,Limpopo,Mopani,Maruleng,DsHighestLevelEducations
Census 2022,Municipality,Maruleng,Some Secondary,23320,33.7,,,,,Limpopo,Mopani,Maruleng,DsHighestLevelEducations
Census 2022,Municipality,Maruleng,Grade 12/Std10,20009,28.9,,,,,Limpopo,Mopani,Maruleng,DsHighestLevelEducations
Census 2022,Municipality,Maruleng,Higher Education,6002,8.7,,,,,Limpopo,Mopani,Maruleng,DsHighestLevelEducations
Census 2022,Municipality,Maruleng,Other,730,1.1,,,,,Limpopo,Mopani,Maruleng,DsHighestLevelEducations
Census 2022,Municipality,Elias Motsoaledi,No Schooling,28174,17.9,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsHighestLevelEducations
Census 2022,Municipality,Elias Motsoaledi,Some Primary,11680,7.4,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsHighestLevelEducations
Census 2022,Municipality,Elias Motsoaledi,Completed Primary,5061,3.2,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsHighestLevelEducations
Census 2022,Municipality,Elias Motsoaledi,Some Secondary,49776,31.6,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsHighestLevelEducations
Census 2022,Municipality,Elias Motsoaledi,Grade 12/Std10,51357,32.6,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsHighestLevelEducations
Census 2022,Municipality,Elias Motsoaledi,Higher Education,10559,6.7,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsHighestLevelEducations
Census 2022,Municipality,Elias Motsoaledi,Other,910,0.6,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsHighestLevelEducations
Census 2022,Municipality,Ephraim Mogale,No Schooling,12630,17.8,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsHighestLevelEducations
Census 2022,Municipality,Ephraim Mogale,Some Primary,6349,9.0,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsHighestLevelEducations
Census 2022,Municipality,Ephraim Mogale,Completed Primary,2797,3.9,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsHighestLevelEducations
Census 2022,Municipality,Ephraim Mogale,Some Secondary,23958,33.8,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsHighestLevelEducations
Census 2022,Municipality,Ephraim Mogale,Grade 12/Std10,21075,29.7,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsHighestLevelEducations
Census 2022,Municipality,Ephraim Mogale,Higher Education,3725,5.3,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsHighestLevelEducations
Census 2022,Municipality,Ephraim Mogale,Other,380,0.5,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsHighestLevelEducations
Census 2022,Municipality,Fetakgomo Tubatse,No Schooling,38175,12.2,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsHighestLevelEducations
Census 2022,Municipality,Fetakgomo Tubatse,Some Primary,19642,6.3,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsHighestLevelEducations
Census 2022,Municipality,Fetakgomo Tubatse,Completed Primary,8647,2.8,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsHighestLevelEducations
Census 2022,Municipality,Fetakgomo Tubatse,Some Secondary,126787,40.7,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsHighestLevelEducations
Census 2022,Municipality,Fetakgomo Tubatse,Grade 12/Std10,95938,30.8,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsHighestLevelEducations
Census 2022,Municipality,Fetakgomo Tubatse,Higher Education,20347,6.5,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsHighestLevelEducations
Census 2022,Municipality,Fetakgomo Tubatse,Other,2149,0.7,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsHighestLevelEducations
Census 2022,Municipality,Makhuduthamaga,No Schooling,28574,16.4,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsHighestLevelEducations
Census 2022,Municipality,Makhuduthamaga,Some Primary,13545,7.8,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsHighestLevelEducations
Census 2022,Municipality,Makhuduthamaga,Completed Primary,5396,3.1,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsHighestLevelEducations
Census 2022,Municipality,Makhuduthamaga,Some Secondary,60864,34.9,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsHighestLevelEducations
Census 2022,Municipality,Makhuduthamaga,Grade 12/Std10,52435,30.1,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsHighestLevelEducations
Census 2022,Municipality,Makhuduthamaga,Higher Education,12026,6.9,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsHighestLevelEducations
Census 2022,Municipality,Makhuduthamaga,Other,1586,0.9,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsHighestLevelEducations
Census 2022,Municipality,Collins Chabane,No Schooling,41660,18.6,,,,,Limpopo,Vhembe,Collins Chabane,DsHighestLevelEducations
Census 2022,Municipality,Collins Chabane,Some Primary,21974,9.8,,,,,Limpopo,Vhembe,Collins Chabane,DsHighestLevelEducations
Census 2022,Municipality,Collins Chabane,Completed Primary,8954,4.0,,,,,Limpopo,Vhembe,Collins Chabane,DsHighestLevelEducations
Census 2022,Municipality,Collins Chabane,Some Secondary,71478,31.9,,,,,Limpopo,Vhembe,Collins Chabane,DsHighestLevelEducations
Census 2022,Municipality,Collins Chabane,Grade 12/Std10,60181,26.9,,,,,Limpopo,Vhembe,Collins Chabane,DsHighestLevelEducations
Census 2022,Municipality,Collins Chabane,Higher Education,17661,7.9,,,,,Limpopo,Vhembe,Collins Chabane,DsHighestLevelEducations
Census 2022,Municipality,Collins Chabane,Other,1833,0.8,,,,,Limpopo,Vhembe,Collins Chabane,DsHighestLevelEducations
Census 2022,Municipality,Makhado,No Schooling,43864,16.2,,,,,Limpopo,Vhembe,Makhado,DsHighestLevelEducations
Census 2022,Municipality,Makhado,Some Primary,18223,6.7,,,,,Limpopo,Vhembe,Makhado,DsHighestLevelEducations
Census 2022,Municipality,Makhado,Completed Primary,9186,3.4,,,,,Limpopo,Vhembe,Makhado,DsHighestLevelEducations
Census 2022,Municipality,Makhado,Some Secondary,87690,32.5,,,,,Limpopo,Vhembe,Makhado,DsHighestLevelEducations
Census 2022,Municipality,Makhado,Grade 12/Std10,81290,30.1,,,,,Limpopo,Vhembe,Makhado,DsHighestLevelEducations
Census 2022,Municipality,Makhado,Higher Education,27302,10.1,,,,,Limpopo,Vhembe,Makhado,DsHighestLevelEducations
Census 2022,Municipality,Makhado,Other,2451,0.9,,,,,Limpopo,Vhembe,Makhado,DsHighestLevelEducations
Census 2022,Municipality,Musina,No Schooling,10269,15.3,,,,,Limpopo,Vhembe,Musina,DsHighestLevelEducations
Census 2022,Municipality,Musina,Some Primary,4025,6.0,,,,,Limpopo,Vhembe,Musina,DsHighestLevelEducations
Census 2022,Municipality,Musina,Completed Primary,2977,4.4,,,,,Limpopo,Vhembe,Musina,DsHighestLevelEducations
Census 2022,Municipality,Musina,Some Secondary,25372,37.9,,,,,Limpopo,Vhembe,Musina,DsHighestLevelEducations
Census 2022,Municipality,Musina,Grade 12/Std10,19201,28.7,,,,,Limpopo,Vhembe,Musina,DsHighestLevelEducations
Census 2022,Municipality,Musina,Higher Education,4743,7.1,,,,,Limpopo,Vhembe,Musina,DsHighestLevelEducations
Census 2022,Municipality,Musina,Other,372,0.6,,,,,Limpopo,Vhembe,Musina,DsHighestLevelEducations
Census 2022,Municipality,Thulamela,No Schooling,41426,13.4,,,,,Limpopo,Vhembe,Thulamela,DsHighestLevelEducations
Census 2022,Municipality,Thulamela,Some Primary,20889,6.8,,,,,Limpopo,Vhembe,Thulamela,DsHighestLevelEducations
Census 2022,Municipality,Thulamela,Completed Primary,9597,3.1,,,,,Limpopo,Vhembe,Thulamela,DsHighestLevelEducations
Census 2022,Municipality,Thulamela,Some Secondary,95767,30.9,,,,,Limpopo,Vhembe,Thulamela,DsHighestLevelEducations
Census 2022,Municipality,Thulamela,Grade 12/Std10,96259,31.1,,,,,Limpopo,Vhembe,Thulamela,DsHighestLevelEducations
Census 2022,Municipality,Thulamela,Higher Education,42959,13.9,,,,,Limpopo,Vhembe,Thulamela,DsHighestLevelEducations
Census 2022,Municipality,Thulamela,Other,2568,0.8,,,,,Limpopo,Vhembe,Thulamela,DsHighestLevelEducations
Census 2022,Municipality,Bela-Bela,No Schooling,2385,5.9,,,,,Limpopo,Waterberg,Bela-Bela,DsHighestLevelEducations
Census 2022,Municipality,Bela-Bela,Some Primary,2864,7.1,,,,,Limpopo,Waterberg,Bela-Bela,DsHighestLevelEducations
Census 2022,Municipality,Bela-Bela,Completed Primary,1406,3.5,,,,,Limpopo,Waterberg,Bela-Bela,DsHighestLevelEducations
Census 2022,Municipality,Bela-Bela,Some Secondary,13870,34.4,,,,,Limpopo,Waterberg,Bela-Bela,DsHighestLevelEducations
Census 2022,Municipality,Bela-Bela,Grade 12/Std10,15185,37.6,,,,,Limpopo,Waterberg,Bela-Bela,DsHighestLevelEducations
Census 2022,Municipality,Bela-Bela,Higher Education,4343,10.8,,,,,Limpopo,Waterberg,Bela-Bela,DsHighestLevelEducations
Census 2022,Municipality,Bela-Bela,Other,309,0.8,,,,,Limpopo,Waterberg,Bela-Bela,DsHighestLevelEducations
Census 2022,Municipality,Lephalale,No Schooling,3611,5.0,,,,,Limpopo,Waterberg,Lephalale,DsHighestLevelEducations
Census 2022,Municipality,Lephalale,Some Primary,5018,6.9,,,,,Limpopo,Waterberg,Lephalale,DsHighestLevelEducations
Census 2022,Municipality,Lephalale,Completed Primary,2378,3.3,,,,,Limpopo,Waterberg,Lephalale,DsHighestLevelEducations
Census 2022,Municipality,Lephalale,Some Secondary,28144,38.6,,,,,Limpopo,Waterberg,Lephalale,DsHighestLevelEducations
Census 2022,Municipality,Lephalale,Grade 12/Std10,24535,33.7,,,,,Limpopo,Waterberg,Lephalale,DsHighestLevelEducations
Census 2022,Municipality,Lephalale,Higher Education,8271,11.3,,,,,Limpopo,Waterberg,Lephalale,DsHighestLevelEducations
Census 2022,Municipality,Lephalale,Other,920,1.3,,,,,Limpopo,Waterberg,Lephalale,DsHighestLevelEducations
Census 2022,Municipality,Modimolle-Mookgophong,No Schooling,5659,6.9,,,,,Limpopo,Waterberg,Modimolle-Mookgophong,DsHighestLevelEducations
Census 2022,Municipality,Modimolle-Mookgophong,Some Primary,6833,8.4,,,,,Limpopo,Waterberg,Modimolle-Mookgophong,DsHighestLevelEducations
Census 2022,Municipality,Modimolle-Mookgophong,Completed Primary,3664,4.5,,,,,Limpopo,Waterberg,Modimolle-Mookgophong,DsHighestLevelEducations
Census 2022,Municipality,Modimolle-Mookgophong,Some Secondary,28954,35.4,,,,,Limpopo,Waterberg,Modimolle-Mookgophong,DsHighestLevelEducations
Census 2022,Municipality,Modimolle-Mookgophong,Grade 12/Std10,27275,33.4,,,,,Limpopo,Waterberg,Modimolle-Mookgophong,DsHighestLevelEducations
Census 2022,Municipality,Modimolle-Mookgophong,Higher Education,8683,10.6,,,,,Limpopo,Waterberg,Modimolle-Mookgophong,DsHighestLevelEducations
Census 2022,Municipality,Modimolle-Mookgophong,Other,700,0.9,,,,,Limpopo,Waterberg,Modimolle-Mookgophong,DsHighestLevelEducations
Census 2022,Municipality,Mogalakwena,No Schooling,23852,11.2,,,,,Limpopo,Waterberg,Mogalakwena,DsHighestLevelEducations
Census 2022,Municipality,Mogalakwena,Some Primary,17796,8.4,,,,,Limpopo,Waterberg,Mogalakwena,DsHighestLevelEducations
Census 2022,Municipality,Mogalakwena,Completed Primary,7116,3.3,,,,,Limpopo,Waterberg,Mogalakwena,DsHighestLevelEducations
Census 2022,Municipality,Mogalakwena,Some Secondary,76202,35.8,,,,,Limpopo,Waterberg,Mogalakwena,DsHighestLevelEducations
Census 2022,Municipality,Mogalakwena,Grade 12/Std10,67442,31.7,,,,,Limpopo,Waterberg,Mogalakwena,DsHighestLevelEducations
Census 2022,Municipality,Mogalakwena,Higher Education,18420,8.7,,,,,Limpopo,Waterberg,Mogalakwena,DsHighestLevelEducations
Census 2022,Municipality,Mogalakwena,Other,1975,0.9,,,,,Limpopo,Waterberg,Mogalakwena,DsHighestLevelEducations
Census 2022,Municipality,Thabazimbi,No Schooling,2131,4.8,,,,,Limpopo,Waterberg,Thabazimbi,DsHighestLevelEducations
Census 2022,Municipality,Thabazimbi,Some Primary,2503,5.6,,,,,Limpopo,Waterberg,Thabazimbi,DsHighestLevelEducations
Census 2022,Municipality,Thabazimbi,Completed Primary,1533,3.5,,,,,Limpopo,Waterberg,Thabazimbi,DsHighestLevelEducations
Census 2022,Municipality,Thabazimbi,Some Secondary,15041,33.9,,,,,Limpopo,Waterberg,Thabazimbi,DsHighestLevelEducations
Census 2022,Municipality,Thabazimbi,Grade 12/Std10,17706,39.9,,,,,Limpopo,Waterberg,Thabazimbi,DsHighestLevelEducations
Census 2022,Municipality,Thabazimbi,Higher Education,4272,9.6,,,,,Limpopo,Waterberg,Thabazimbi,DsHighestLevelEducations
Census 2022,Municipality,Thabazimbi,Other,1159,2.6,,,,,Limpopo,Waterberg,Thabazimbi,DsHighestLevelEducations
Census 2022,Municipality,Bushbuckridge,No Schooling,60019,15.0,,,,,Mpumalanga,Ehlanzeni,Bushbuckridge,DsHighestLevelEducations
Census 2022,Municipality,Bushbuckridge,Some Primary,30604,7.6,,,,,Mpumalanga,Ehlanzeni,Bushbuckridge,DsHighestLevelEducations
Census 2022,Municipality,Bushbuckridge,Completed Primary,12472,3.1,,,,,Mpumalanga,Ehlanzeni,Bushbuckridge,DsHighestLevelEducations
Census 2022,Municipality,Bushbuckridge,Some Secondary,109170,27.3,,,,,Mpumalanga,Ehlanzeni,Bushbuckridge,DsHighestLevelEducations
Census 2022,Municipality,Bushbuckridge,Grade 12/Std10,162789,40.6,,,,,Mpumalanga,Ehlanzeni,Bushbuckridge,DsHighestLevelEducations
Census 2022,Municipality,Bushbuckridge,Higher Education,23430,5.8,,,,,Mpumalanga,Ehlanzeni,Bushbuckridge,DsHighestLevelEducations
Census 2022,Municipality,Bushbuckridge,Other,2117,0.5,,,,,Mpumalanga,Ehlanzeni,Bushbuckridge,DsHighestLevelEducations
Census 2022,Municipality,City of Mbombela,No Schooling,53965,11.0,,,,,Mpumalanga,Ehlanzeni,City of Mbombela,DsHighestLevelEducations
Census 2022,Municipality,City of Mbombela,Some Primary,30251,6.2,,,,,Mpumalanga,Ehlanzeni,City of Mbombela,DsHighestLevelEducations
Census 2022,Municipality,City of Mbombela,Completed Primary,14676,3.0,,,,,Mpumalanga,Ehlanzeni,City of Mbombela,DsHighestLevelEducations
Census 2022,Municipality,City of Mbombela,Some Secondary,128140,26.1,,,,,Mpumalanga,Ehlanzeni,City of Mbombela,DsHighestLevelEducations
Census 2022,Municipality,City of Mbombela,Grade 12/Std10,216192,44.0,,,,,Mpumalanga,Ehlanzeni,City of Mbombela,DsHighestLevelEducations
Census 2022,Municipality,City of Mbombela,Higher Education,45485,9.2,,,,,Mpumalanga,Ehlanzeni,City of Mbombela,DsHighestLevelEducations
Census 2022,Municipality,City of Mbombela,Other,3176,0.6,,,,,Mpumalanga,Ehlanzeni,City of Mbombela,DsHighestLevelEducations
Census 2022,Municipality,Nkomazi,No Schooling,67164,20.2,,,,,Mpumalanga,Ehlanzeni,Nkomazi,DsHighestLevelEducations
Census 2022,Municipality,Nkomazi,Some Primary,25846,7.8,,,,,Mpumalanga,Ehlanzeni,Nkomazi,DsHighestLevelEducations
Census 2022,Municipality,Nkomazi,Completed Primary,12405,3.7,,,,,Mpumalanga,Ehlanzeni,Nkomazi,DsHighestLevelEducations
Census 2022,Municipality,Nkomazi,Some Secondary,82211,24.8,,,,,Mpumalanga,Ehlanzeni,Nkomazi,DsHighestLevelEducations
Census 2022,Municipality,Nkomazi,Grade 12/Std10,119906,36.1,,,,,Mpumalanga,Ehlanzeni,Nkomazi,DsHighestLevelEducations
Census 2022,Municipality,Nkomazi,Higher Education,22643,6.8,,,,,Mpumalanga,Ehlanzeni,Nkomazi,DsHighestLevelEducations
Census 2022,Municipality,Nkomazi,Other,1725,0.5,,,,,Mpumalanga,Ehlanzeni,Nkomazi,DsHighestLevelEducations
Census 2022,Municipality,Thaba Chweu,No Schooling,4016,5.9,,,,,Mpumalanga,Ehlanzeni,Thaba Chweu,DsHighestLevelEducations
Census 2022,Municipality,Thaba Chweu,Some Primary,4293,6.3,,,,,Mpumalanga,Ehlanzeni,Thaba Chweu,DsHighestLevelEducations
Census 2022,Municipality,Thaba Chweu,Completed Primary,2361,3.5,,,,,Mpumalanga,Ehlanzeni,Thaba Chweu,DsHighestLevelEducations
Census 2022,Municipality,Thaba Chweu,Some Secondary,23094,33.8,,,,,Mpumalanga,Ehlanzeni,Thaba Chweu,DsHighestLevelEducations
Census 2022,Municipality,Thaba Chweu,Grade 12/Std10,28468,41.7,,,,,Mpumalanga,Ehlanzeni,Thaba Chweu,DsHighestLevelEducations
Census 2022,Municipality,Thaba Chweu,Higher Education,5522,8.1,,,,,Mpumalanga,Ehlanzeni,Thaba Chweu,DsHighestLevelEducations
Census 2022,Municipality,Thaba Chweu,Other,498,0.7,,,,,Mpumalanga,Ehlanzeni,Thaba Chweu,DsHighestLevelEducations
Census 2022,Municipality,Chief Albert Luthuli,No Schooling,19577,14.1,,,,,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsHighestLevelEducations
Census 2022,Municipality,Chief Albert Luthuli,Some Primary,10850,7.8,,,,,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsHighestLevelEducations
Census 2022,Municipality,Chief Albert Luthuli,Completed Primary,4502,3.3,,,,,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsHighestLevelEducations
Census 2022,Municipality,Chief Albert Luthuli,Some Secondary,39383,28.5,,,,,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsHighestLevelEducations
Census 2022,Municipality,Chief Albert Luthuli,Grade 12/Std10,55550,40.1,,,,,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsHighestLevelEducations
Census 2022,Municipality,Chief Albert Luthuli,Higher Education,7804,5.6,,,,,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsHighestLevelEducations
Census 2022,Municipality,Chief Albert Luthuli,Other,704,0.5,,,,,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsHighestLevelEducations
Census 2022,Municipality,Dipaleseng,No Schooling,1753,7.7,,,,,Mpumalanga,Gert Sibande,Dipaleseng,DsHighestLevelEducations
Census 2022,Municipality,Dipaleseng,Some Primary,2714,11.9,,,,,Mpumalanga,Gert Sibande,Dipaleseng,DsHighestLevelEducations
Census 2022,Municipality,Dipaleseng,Completed Primary,981,4.3,,,,,Mpumalanga,Gert Sibande,Dipaleseng,DsHighestLevelEducations
Census 2022,Municipality,Dipaleseng,Some Secondary,8581,37.7,,,,,Mpumalanga,Gert Sibande,Dipaleseng,DsHighestLevelEducations
Census 2022,Municipality,Dipaleseng,Grade 12/Std10,7373,32.4,,,,,Mpumalanga,Gert Sibande,Dipaleseng,DsHighestLevelEducations
Census 2022,Municipality,Dipaleseng,Higher Education,1227,5.4,,,,,Mpumalanga,Gert Sibande,Dipaleseng,DsHighestLevelEducations
Census 2022,Municipality,Dipaleseng,Other,103,0.5,,,,,Mpumalanga,Gert Sibande,Dipaleseng,DsHighestLevelEducations
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,No Schooling,8606,12.3,,,,,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsHighestLevelEducations
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Some Primary,6846,9.8,,,,,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsHighestLevelEducations
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Completed Primary,2648,3.8,,,,,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsHighestLevelEducations
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Some Secondary,21969,31.3,,,,,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsHighestLevelEducations
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Grade 12/Std10,25194,35.9,,,,,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsHighestLevelEducations
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Higher Education,4541,6.5,,,,,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsHighestLevelEducations
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Other,325,0.5,,,,,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsHighestLevelEducations
Census 2022,Municipality,Govan Mbeki,No Schooling,13731,7.1,,,,,Mpumalanga,Gert Sibande,Govan Mbeki,DsHighestLevelEducations
Census 2022,Municipality,Govan Mbeki,Some Primary,13064,6.7,,,,,Mpumalanga,Gert Sibande,Govan Mbeki,DsHighestLevelEducations
